mode,kernel,dtype,N,misaligned,tail_multiple,mean_GFLOPs,mean_CPE,count
Scalar,elemmul,f32,144560,1,1,3.876547777777778,0.910506111111111,18.0
Scalar,elemmul,f32,201396,0,0,3.9479958888888893,0.8978145000000001,18.0
Scalar,elemmul,f32,201396,0,1,3.5439996666666667,1.0132359444444445,18.0
Scalar,elemmul,f32,201396,1,0,4.215299444444444,0.8331174444444446,18.0
Scalar,elemmul,f32,201396,1,1,4.159467944444445,0.8429295555555556,18.0
Scalar,elemmul,f32,280578,0,0,4.318792166666666,0.8144343333333333,18.0
Scalar,elemmul,f32,280578,0,1,3.8791044444444447,0.9040712222222224,18.0
Scalar,elemmul,f32,280578,1,0,4.168753944444444,0.8466945,18.0
Scalar,elemmul,f32,280578,1,1,4.376216,0.8014616666666667,18.0
Scalar,elemmul,f32,390892,0,0,4.037062777777779,0.876777,18.0
Scalar,elemmul,f32,390892,0,1,4.111052055555556,0.8600947222222222,18.0
Scalar,elemmul,f32,390892,1,0,3.6038671666666664,0.9793762222222223,18.0
Scalar,elemmul,f32,390892,1,1,3.4627400555555554,1.0161265000000002,18.0
Scalar,elemmul,f32,544578,0,0,4.231761111111111,0.8338908888888888,18.0
Scalar,elemmul,f32,544578,0,1,3.9805796111111107,0.8807826111111111,18.0
Scalar,elemmul,f32,544578,1,0,3.588286944444444,0.9805105,18.0
Scalar,elemmul,f32,544578,1,1,3.8131171666666663,0.9258143888888889,18.0
Scalar,elemmul,f32,758688,0,0,4.02217661111111,0.8770941111111111,18.0
Scalar,elemmul,f32,758688,0,1,3.240553777777778,1.1688292777777778,18.0
Scalar,elemmul,f32,758688,1,0,3.398792333333333,1.0579619999999998,18.0
Scalar,elemmul,f32,758688,1,1,4.065885388888889,0.8995690555555557,18.0
Scalar,elemmul,f32,1056978,0,0,3.858548666666667,0.9223412777777779,18.0
Scalar,elemmul,f32,1056978,0,1,3.527304722222222,1.0637347222222224,18.0
Scalar,elemmul,f32,1056978,1,0,3.4692709444444443,1.035715777777778,18.0
Scalar,elemmul,f32,1056978,1,1,3.295250611111111,1.1439696111111113,18.0
Scalar,elemmul,f32,1472547,0,0,3.2282860555555555,1.0950106666666666,18.0
Scalar,elemmul,f32,1472547,0,1,3.2572089444444448,1.243607611111111,18.0
Scalar,elemmul,f32,1472547,1,0,3.059746111111111,1.1589469444444445,18.0
Scalar,elemmul,f32,1472547,1,1,3.3525919444444443,1.0664015,18.0
Scalar,elemmul,f32,2051504,0,0,2.539639944444444,1.3998549444444446,18.0
Scalar,elemmul,f32,2051504,0,1,2.397048444444445,1.4779088333333332,18.0
Scalar,elemmul,f32,2051504,1,0,2.5015881111111113,1.4084835,18.0
Scalar,elemmul,f32,2051504,1,1,2.0529604999999997,1.856846722222222,18.0
Scalar,elemmul,f32,2858088,0,0,2.1514267777777776,1.6409818888888887,18.0
Scalar,elemmul,f32,2858088,0,1,2.0863497222222223,1.7016196666666668,18.0
Scalar,elemmul,f32,2858088,1,0,2.0167821666666668,1.746126388888889,18.0
Scalar,elemmul,f32,2858088,1,1,2.216492777777778,1.5854186111111113,18.0
Scalar,elemmul,f32,3981793,0,0,1.8910648333333333,1.8660433333333333,18.0
Scalar,elemmul,f32,3981793,0,1,1.9508887222222222,1.8063002777777781,18.0
Scalar,elemmul,f32,3981793,1,0,2.009075611111111,1.7450958333333333,18.0
Scalar,elemmul,f32,3981793,1,1,1.8132092777777775,1.9635870555555555,18.0
Scalar,elemmul,f32,5547302,0,0,2.0506024444444444,1.7121880555555555,18.0
Scalar,elemmul,f32,5547302,0,1,2.0830805,1.6825218333333334,18.0
Scalar,elemmul,f32,5547302,1,0,1.8411653888888888,1.9188493333333332,18.0
Scalar,elemmul,f32,5547302,1,1,1.8883262222222221,1.870843611111111,18.0
Scalar,elemmul,f32,7728318,0,0,2.024161277777777,1.736517111111111,18.0
Scalar,elemmul,f32,7728318,0,1,1.8553269444444445,1.905486555555556,18.0
Scalar,elemmul,f32,7728318,1,0,1.8613326111111108,1.8871759444444445,18.0
Scalar,elemmul,f32,7728318,1,1,1.804421333333333,1.9782167777777775,18.0
Scalar,elemmul,f32,10766836,0,0,2.1487286666666665,1.6337437777777781,18.0
Scalar,elemmul,f32,10766836,0,1,1.774248111111111,1.991074388888889,18.0
Scalar,elemmul,f32,10766836,1,0,1.848832888888889,1.8985818333333329,18.0
Scalar,elemmul,f32,10766836,1,1,2.0304015555555557,1.758784888888889,18.0
Scalar,elemmul,f32,15000000,0,0,2.1238720555555557,1.6500695555555556,18.0
Scalar,elemmul,f32,15000000,0,1,1.8251588888888888,1.9246116111111111,18.0
Scalar,elemmul,f32,15000000,1,0,1.990382888888889,1.769958111111111,18.0
Scalar,elemmul,f32,15000000,1,1,2.084047,1.683683,18.0
Scalar,elemmul,f64,1000,0,0,4.5951509473684204,0.7618197368421052,19.0
Scalar,elemmul,f64,1000,0,1,4.6164014210526325,0.7593157894736842,19.0
Scalar,elemmul,f64,1000,1,0,4.515769777777778,0.7766146111111111,18.0
Scalar,elemmul,f64,1000,1,1,4.315151947368421,0.8112631578947369,19.0
Scalar,elemmul,f64,1393,0,0,4.756190684210527,0.7359185263157895,19.0
Scalar,elemmul,f64,1393,0,1,3.8302826315789478,0.9139117368421054,19.0
Scalar,elemmul,f64,1393,1,0,3.8457823157894744,0.9101001578947369,19.0
Scalar,elemmul,f64,1393,1,1,4.487503789473685,0.7799522105263158,19.0
Scalar,elemmul,f64,1941,0,0,4.3983742222222215,0.7993828333333334,18.0
Scalar,elemmul,f64,1941,0,1,3.767087888888889,0.9295465555555555,18.0
Scalar,elemmul,f64,1941,1,0,4.998203894736843,0.7002652105263159,19.0
Scalar,elemmul,f64,1941,1,1,4.527590833333332,0.7730694444444444,18.0
Scalar,elemmul,f64,2704,0,0,3.7369996842105273,0.9366363157894737,19.0
Scalar,elemmul,f64,2704,0,1,4.067641555555555,0.8605461111111112,18.0
Scalar,elemmul,f64,2704,1,0,3.89445394736842,0.8997530526315789,19.0
Scalar,elemmul,f64,2704,1,1,3.6884291666666664,0.9490672777777777,18.0
Scalar,elemmul,f64,3767,0,0,3.7576059444444443,0.9315282222222222,18.0
Scalar,elemmul,f64,3767,0,1,4.063424999999999,0.8614421052631579,19.0
Scalar,elemmul,f64,3767,1,0,3.816957578947368,0.9171437894736842,19.0
Scalar,elemmul,f64,3767,1,1,3.653399263157895,0.9581685789473686,19.0
Scalar,elemmul,f64,5248,0,0,3.801073333333333,0.9208986666666666,18.0
Scalar,elemmul,f64,5248,0,1,3.943442444444445,0.8885606666666667,18.0
Scalar,elemmul,f64,5248,1,0,3.8726622777777777,0.9041982222222222,18.0
Scalar,elemmul,f64,5248,1,1,3.619750947368421,0.9669297894736841,19.0
Scalar,elemmul,f64,7312,0,0,3.893969388888889,0.8988303888888889,18.0
Scalar,elemmul,f64,7312,0,1,3.988042111111111,0.8782974444444445,18.0
Scalar,elemmul,f64,7312,1,0,4.040918277777777,0.8665338888888889,18.0
Scalar,elemmul,f64,7312,1,1,3.6672336666666663,0.9544050555555557,18.0
Scalar,elemmul,f64,10186,0,0,3.8515594999999996,0.9087303333333333,18.0
Scalar,elemmul,f64,10186,0,1,3.781138722222222,0.9260832222222223,18.0
Scalar,elemmul,f64,10186,1,0,3.8650252777777783,0.9059824444444443,18.0
Scalar,elemmul,f64,10186,1,1,3.6314238333333333,0.9638227777777778,18.0
Scalar,elemmul,f64,14191,0,0,3.8705856666666674,0.9042612777777779,18.0
Scalar,elemmul,f64,14191,0,1,3.8295982777777775,0.9143589444444444,18.0
Scalar,elemmul,f64,14191,1,0,3.734909222222223,1.017360611111111,18.0
Scalar,elemmul,f64,14191,1,1,3.8023651666666662,0.9204837222222222,18.0
Scalar,elemmul,f64,19771,0,0,3.841253888888889,0.9111674999999999,18.0
Scalar,elemmul,f64,19771,0,1,4.0985890000000005,0.8539682222222222,18.0
Scalar,elemmul,f64,19771,1,0,3.3559895,1.0551078333333332,18.0
Scalar,elemmul,f64,19771,1,1,3.7844308888888887,0.9248477777777777,18.0
Scalar,elemmul,f64,27544,0,0,3.5967819444444453,0.9735421666666666,18.0
Scalar,elemmul,f64,27544,0,1,3.703968388888889,0.9501049444444443,18.0
Scalar,elemmul,f64,27544,1,0,3.7202505000000006,0.9408324444444445,18.0
Scalar,elemmul,f64,27544,1,1,3.5600891666666663,0.9835242777777778,18.0
Scalar,elemmul,f64,38374,0,0,3.4174519444444447,1.0287108333333335,18.0
Scalar,elemmul,f64,38374,0,1,3.571423,0.9807147222222221,18.0
Scalar,elemmul,f64,38374,1,0,3.3730573333333336,1.0379219444444443,18.0
Scalar,elemmul,f64,38374,1,1,3.416013388888889,1.0248439444444446,18.0
Scalar,elemmul,f64,53461,0,0,3.3117148888888885,1.0723394444444443,18.0
Scalar,elemmul,f64,53461,0,1,3.168115944444444,1.1055592222222224,18.0
Scalar,elemmul,f64,53461,1,0,3.6524608888888883,0.9582673333333334,18.0
Scalar,elemmul,f64,53461,1,1,2.762794388888889,1.280076,18.0
Scalar,elemmul,f64,74480,0,0,2.5005672222222226,1.4219899444444444,18.0
Scalar,elemmul,f64,74480,0,1,3.031846388888889,1.1546000555555556,18.0
Scalar,elemmul,f64,74480,1,0,2.770456333333333,1.3887129444444444,18.0
Scalar,elemmul,f64,74480,1,1,2.370299444444444,1.4795112777777777,18.0
Scalar,elemmul,f64,103763,0,0,2.4035986666666664,1.4601284444444442,18.0
Scalar,elemmul,f64,103763,0,1,2.9741391111111115,1.1972228333333332,18.0
Scalar,elemmul,f64,103763,1,0,3.476745277777778,1.0070181111111112,18.0
Scalar,elemmul,f64,103763,1,1,2.3419083333333335,1.496620611111111,18.0
Scalar,elemmul,f64,144560,0,0,3.0162819444444446,1.1860581666666667,18.0
Scalar,elemmul,f64,144560,0,1,2.5455725000000005,1.3868531666666668,18.0
Scalar,elemmul,f64,144560,1,0,3.325642777777778,1.0599195555555554,18.0
Scalar,elemmul,f64,144560,1,1,2.4100823333333334,1.4523584999999999,18.0
Scalar,elemmul,f64,201396,0,0,3.2623451111111113,1.083021277777778,18.0
Scalar,elemmul,f64,201396,0,1,3.3473983333333335,1.0461058333333335,18.0
Scalar,elemmul,f64,201396,1,0,2.7089646666666667,1.3445513333333337,18.0
Scalar,elemmul,f64,201396,1,1,2.402877833333333,1.457029888888889,18.0
Scalar,elemmul,f64,280578,0,0,2.4373062777777776,1.4469677777777779,18.0
Scalar,elemmul,f64,280578,0,1,2.2588106666666667,1.6227286666666667,18.0
Scalar,elemmul,f64,280578,1,0,2.7908004444444443,1.2652197777777776,18.0
Scalar,elemmul,f64,280578,1,1,2.3060445555555553,1.5248502777777777,18.0
Scalar,elemmul,f64,390892,0,0,2.418237833333334,1.514524777777778,18.0
Scalar,elemmul,f64,390892,0,1,2.241599111111111,1.576743888888889,18.0
Scalar,elemmul,f64,390892,1,0,2.133674888888889,1.658108,18.0
Scalar,elemmul,f64,390892,1,1,2.0748231666666666,1.6928478888888892,18.0
Scalar,elemmul,f64,544578,0,0,2.3062568333333333,1.6154941111111112,18.0
Scalar,elemmul,f64,544578,0,1,2.3776551666666665,1.520114888888889,18.0
Scalar,elemmul,f64,544578,1,0,2.355946833333333,1.5046822777777777,18.0
Scalar,elemmul,f64,544578,1,1,1.9763913333333336,1.8141767222222223,18.0
Scalar,elemmul,f64,758688,0,0,1.7723812777777779,2.2498524444444445,18.0
Scalar,elemmul,f64,758688,0,1,1.7896635,2.0406269444444445,18.0
Scalar,elemmul,f64,758688,1,0,1.7265935555555556,2.149793111111111,18.0
Scalar,elemmul,f64,758688,1,1,1.524187611111111,2.4281504999999997,18.0
Scalar,elemmul,f64,1056978,0,0,1.325185,2.689137888888889,18.0
Scalar,elemmul,f64,1056978,0,1,1.5176211666666668,2.3276189444444446,18.0
Scalar,elemmul,f64,1056978,1,0,1.4540272222222221,2.4514484444444444,18.0
Scalar,elemmul,f64,1056978,1,1,1.6467616666666667,2.1303574444444444,18.0
Scalar,elemmul,f64,1472547,0,0,1.2460489444444443,2.813746277777778,18.0
Scalar,elemmul,f64,1472547,0,1,1.2016585555555557,2.929112222222222,18.0
Scalar,elemmul,f64,1472547,1,0,1.2224714444444444,2.9709990555555557,18.0
Scalar,elemmul,f64,1472547,1,1,1.1623192777777778,3.0186565555555562,18.0
Scalar,elemmul,f64,2051504,0,0,1.0820170555555557,3.2640196111111113,18.0
Scalar,elemmul,f64,2051504,0,1,1.158448888888889,3.029162888888889,18.0
Scalar,elemmul,f64,2051504,1,0,1.1523339444444445,3.0437322222222227,18.0
Scalar,elemmul,f64,2051504,1,1,1.1308668333333332,3.1171636666666664,18.0
Scalar,elemmul,f64,2858088,0,0,1.122380222222222,3.1266800555555556,18.0
Scalar,elemmul,f64,2858088,0,1,1.1197412777777778,3.134502055555556,18.0
Scalar,elemmul,f64,2858088,1,0,1.0241937222222222,3.4779181111111113,18.0
Scalar,elemmul,f64,2858088,1,1,1.097810888888889,3.1994510000000003,18.0
Scalar,elemmul,f64,3981793,0,0,1.029724722222222,3.4735122777777776,18.0
Scalar,elemmul,f64,3981793,0,1,1.1162333333333332,3.1514593333333334,18.0
Scalar,elemmul,f64,3981793,1,0,0.8439242777777777,4.563562666666666,18.0
Scalar,elemmul,f64,3981793,1,1,1.0340575555555553,3.4537708333333335,18.0
Scalar,elemmul,f64,5547302,0,0,1.1477921666666666,3.0578194999999995,18.0
Scalar,elemmul,f64,5547302,0,1,1.075518722222222,3.3183788888888888,18.0
Scalar,elemmul,f64,5547302,1,0,1.0737311666666667,3.303054888888889,18.0
Scalar,elemmul,f64,5547302,1,1,1.0383755555555556,3.389137333333333,18.0
Scalar,elemmul,f64,7728318,0,0,1.0855664999999999,3.251484333333333,18.0
Scalar,elemmul,f64,7728318,0,1,1.1341902777777777,3.092951166666667,18.0
Scalar,elemmul,f64,7728318,1,0,1.1424541666666665,3.0736500555555555,18.0
Scalar,elemmul,f64,7728318,1,1,1.1000070555555554,3.1961924444444443,18.0
Scalar,elemmul,f64,10766836,0,0,1.0928555555555555,3.2149090000000005,18.0
Scalar,elemmul,f64,10766836,0,1,1.1445576666666666,3.0614125555555556,18.0
Scalar,elemmul,f64,10766836,1,0,1.1151185555555556,3.155537166666667,18.0
Scalar,elemmul,f64,10766836,1,1,1.0489520555555556,3.3501055555555554,18.0
Scalar,elemmul,f64,15000000,0,0,1.1447260000000004,3.0663191111111114,18.0
Scalar,elemmul,f64,15000000,0,1,1.111513888888889,3.162417555555556,18.0
Scalar,elemmul,f64,15000000,1,0,1.1458395555555556,3.0588148888888886,18.0
Scalar,elemmul,f64,15000000,1,1,1.129944277777778,3.106473222222222,18.0
Scalar,elemmul,i32,1000,0,0,4.560788894736842,0.7676967894736841,19.0
Scalar,elemmul,i32,1000,0,1,4.82829047368421,0.7250526315789474,19.0
Scalar,elemmul,i32,1000,1,0,4.739154631578948,0.7388624210526317,19.0
Scalar,elemmul,i32,1000,1,1,3.7636416666666666,0.9794166666666667,18.0
Scalar,elemmul,i32,1393,0,0,4.6446152631578945,0.7536005263157894,19.0
Scalar,elemmul,i32,1393,0,1,4.983547631578947,0.7023275263157895,19.0
Scalar,elemmul,i32,1393,1,0,4.887773666666667,0.7162128888888888,18.0
Scalar,elemmul,i32,1393,1,1,4.611898777777778,0.7590731111111112,18.0
Scalar,elemmul,i32,1941,0,0,4.345854052631578,0.8165339999999999,19.0
Scalar,elemmul,i32,1941,0,1,5.09729965,0.6866564000000001,20.0
Scalar,elemmul,i32,1941,1,0,4.7498830526315805,0.736936947368421,19.0
Scalar,elemmul,i32,1941,1,1,4.769501722222222,0.7338999444444445,18.0
Scalar,elemmul,i32,2704,0,0,4.886820444444445,0.7162191666666666,18.0
Scalar,elemmul,i32,2704,0,1,4.888342736842105,0.7159957894736843,19.0
Scalar,elemmul,i32,2704,1,0,3.555858611111111,1.0920350555555554,18.0
Scalar,elemmul,i32,2704,1,1,4.828499473684211,0.7249203157894738,19.0
Scalar,elemmul,i32,3767,0,0,4.915269944444445,0.7120689444444444,18.0
Scalar,elemmul,i32,3767,0,1,4.970481333333334,0.7051513333333334,18.0
Scalar,elemmul,i32,3767,1,0,4.828699157894737,0.7250663157894737,19.0
Scalar,elemmul,i32,3767,1,1,4.711321894736842,0.7436884210526316,19.0
Scalar,elemmul,i32,5248,0,0,3.890001052631579,0.8999688947368419,19.0
Scalar,elemmul,i32,5248,0,1,4.0074522777777775,0.8740366111111111,18.0
Scalar,elemmul,i32,5248,1,0,4.24774088888889,0.8362111666666666,18.0
Scalar,elemmul,i32,5248,1,1,4.162958277777778,0.8407647777777778,18.0
Scalar,elemmul,i32,7312,0,0,3.877215944444444,0.9027113333333333,18.0
Scalar,elemmul,i32,7312,0,1,3.1963542222222223,1.0949998333333333,18.0
Scalar,elemmul,i32,7312,1,0,3.6546327777777776,0.958851722222222,18.0
Scalar,elemmul,i32,7312,1,1,4.087547210526316,0.8562816842105262,19.0
Scalar,elemmul,i32,10186,0,0,3.888477888888889,0.9001048333333332,18.0
Scalar,elemmul,i32,10186,0,1,4.125661444444443,0.8483513333333332,18.0
Scalar,elemmul,i32,10186,1,0,4.750787555555556,0.7370911666666667,18.0
Scalar,elemmul,i32,10186,1,1,4.970758833333333,0.70436,18.0
Scalar,elemmul,i32,14191,0,0,3.9215013157894734,0.8925917894736841,19.0
Scalar,elemmul,i32,14191,0,1,4.134588333333333,0.8465204444444444,18.0
Scalar,elemmul,i32,14191,1,0,4.639365833333333,0.7547908333333333,18.0
Scalar,elemmul,i32,14191,1,1,4.498757722222222,0.8181163333333333,18.0
Scalar,elemmul,i32,19771,0,0,3.9079091666666668,0.8957095,18.0
Scalar,elemmul,i32,19771,0,1,4.123032444444444,0.848893388888889,18.0
Scalar,elemmul,i32,19771,1,0,4.629724111111112,0.7567929999999999,18.0
Scalar,elemmul,i32,19771,1,1,4.901129611111112,0.7146185555555555,18.0
Scalar,elemmul,i32,27544,0,0,3.907644888888889,0.8956852777777777,18.0
Scalar,elemmul,i32,27544,0,1,4.130454166666667,0.8473694444444444,18.0
Scalar,elemmul,i32,27544,1,0,4.232808833333333,0.8518935000000001,18.0
Scalar,elemmul,i32,27544,1,1,4.628384499999999,0.7620212222222222,18.0
Scalar,elemmul,i32,38374,0,0,3.9659190000000004,0.8825317222222222,18.0
Scalar,elemmul,i32,38374,0,1,4.129652055555556,0.8475313333333333,18.0
Scalar,elemmul,i32,38374,1,0,4.865614055555556,0.7194449444444443,18.0
Scalar,elemmul,i32,38374,1,1,4.660532722222222,0.7519813333333334,18.0
Scalar,elemmul,i32,53461,0,0,3.3521696111111114,1.045557111111111,18.0
Scalar,elemmul,i32,53461,0,1,4.114838388888889,0.8505821666666665,18.0
Scalar,elemmul,i32,53461,1,0,4.106061,0.852403888888889,18.0
Scalar,elemmul,i32,53461,1,1,4.388878333333333,0.798254888888889,18.0
Scalar,elemmul,i32,74480,0,0,3.477693666666667,1.008297888888889,18.0
Scalar,elemmul,i32,74480,0,1,4.014641611111111,0.8748014999999999,18.0
Scalar,elemmul,i32,74480,1,0,3.211999444444445,1.1202137222222222,18.0
Scalar,elemmul,i32,74480,1,1,4.486469888888888,0.7883405555555556,18.0
Scalar,elemmul,i32,103763,0,0,4.391509111111111,0.8074879999999999,18.0
Scalar,elemmul,i32,103763,0,1,4.3460026111111105,0.8088156666666666,18.0
Scalar,elemmul,i32,103763,1,0,4.042131944444445,0.8679935555555556,18.0
Scalar,elemmul,i32,103763,1,1,4.761069555555555,0.7354830555555556,18.0
Scalar,elemmul,i32,144560,0,0,4.739528611111112,0.7384916111111112,18.0
Scalar,elemmul,i32,144560,0,1,4.456083055555555,0.7915567222222222,18.0
Scalar,elemmul,i32,144560,1,0,4.100517944444444,0.8536359444444444,18.0
Scalar,elemmul,i32,144560,1,1,4.438811944444445,0.7889136111111111,18.0
Scalar,elemmul,i32,201396,0,0,3.9252348333333327,0.9035580555555556,18.0
Scalar,elemmul,i32,201396,0,1,3.4777629444444447,1.013943611111111,18.0
Scalar,elemmul,i32,201396,1,0,4.176589388888889,0.8380046666666666,18.0
Scalar,elemmul,i32,201396,1,1,4.824727444444445,0.7254795555555554,18.0
Scalar,elemmul,i32,280578,0,0,4.032285333333333,0.8839477777777778,18.0
Scalar,elemmul,i32,280578,0,1,4.027821944444444,0.8725334444444445,18.0
Scalar,elemmul,i32,280578,1,0,4.187035777777778,0.8414686111111112,18.0
Scalar,elemmul,i32,280578,1,1,4.800259333333333,0.7296126111111111,18.0
Scalar,elemmul,i32,390892,0,0,3.5218863888888894,0.9943679999999999,18.0
Scalar,elemmul,i32,390892,0,1,3.738763777777778,0.9557137222222222,18.0
Scalar,elemmul,i32,390892,1,0,3.8041153333333337,0.9343495555555553,18.0
Scalar,elemmul,i32,390892,1,1,4.657598222222223,0.7529750000000001,18.0
Scalar,elemmul,i32,544578,0,0,3.7401895000000005,0.938695111111111,18.0
Scalar,elemmul,i32,544578,0,1,4.23891738888889,0.8291552777777779,18.0
Scalar,elemmul,i32,544578,1,0,3.3860741666666665,1.0950601111111111,18.0
Scalar,elemmul,i32,544578,1,1,4.345480444444444,0.8115880555555556,18.0
Scalar,elemmul,i32,758688,0,0,3.1794105,1.1166340555555554,18.0
Scalar,elemmul,i32,758688,0,1,3.2255035,1.154150777777778,18.0
Scalar,elemmul,i32,758688,1,0,3.710302833333333,0.9868420000000001,18.0
Scalar,elemmul,i32,758688,1,1,3.713810555555556,0.9481456666666668,18.0
Scalar,elemmul,i32,1056978,0,0,2.776257222222222,1.2977930555555555,18.0
Scalar,elemmul,i32,1056978,0,1,3.347021,1.0717988333333333,18.0
Scalar,elemmul,i32,1056978,1,0,3.7238642777777775,1.0041808888888888,18.0
Scalar,elemmul,i32,1056978,1,1,4.066586333333334,0.8649950000000001,18.0
Scalar,elemmul,i32,1472547,0,0,3.062434611111111,1.1670901666666669,18.0
Scalar,elemmul,i32,1472547,0,1,3.0430313333333334,1.1839101111111112,18.0
Scalar,elemmul,i32,1472547,1,0,2.9582954444444445,1.3733779999999998,18.0
Scalar,elemmul,i32,1472547,1,1,3.036298055555556,1.200995,18.0
Scalar,elemmul,i32,2051504,0,0,2.2715806666666665,1.5604069444444444,18.0
Scalar,elemmul,i32,2051504,0,1,2.4595856111111107,1.4507326111111112,18.0
Scalar,elemmul,i32,2051504,1,0,2.403541944444445,1.512437666666667,18.0
Scalar,elemmul,i32,2051504,1,1,2.264301277777778,1.5926875555555555,18.0
Scalar,elemmul,i32,2858088,0,0,1.8407776111111112,2.051680277777778,18.0
Scalar,elemmul,i32,2858088,0,1,2.0258958333333337,1.7489101666666669,18.0
Scalar,elemmul,i32,2858088,1,0,2.089195555555555,1.687923722222222,18.0
Scalar,elemmul,i32,2858088,1,1,1.962201388888889,1.8123993888888887,18.0
Scalar,elemmul,i32,3981793,0,0,1.8468843888888888,1.9519040555555556,18.0
Scalar,elemmul,i32,3981793,0,1,1.8999519444444444,1.8553243888888886,18.0
Scalar,elemmul,i32,3981793,1,0,2.0195205555555558,1.7430144444444444,18.0
Scalar,elemmul,i32,3981793,1,1,1.994284,1.7881710555555559,18.0
Scalar,elemmul,i32,5547302,0,0,1.8792335,1.8912358888888892,18.0
Scalar,elemmul,i32,5547302,0,1,2.058771055555555,1.7026901111111112,18.0
Scalar,elemmul,i32,5547302,1,0,1.9222918888888891,1.8411717777777779,18.0
Scalar,elemmul,i32,5547302,1,1,1.969522777777778,1.780526111111111,18.0
Scalar,elemmul,i32,7728318,0,0,1.8194041666666665,1.9437159444444445,18.0
Scalar,elemmul,i32,7728318,0,1,1.9035093888888892,1.8591997222222223,18.0
Scalar,elemmul,i32,7728318,1,0,1.8828207222222224,1.8823905,18.0
Scalar,elemmul,i32,7728318,1,1,1.8806122222222221,1.880794,18.0
Scalar,elemmul,i32,10766836,0,0,1.9187615000000002,1.8570366666666667,18.0
Scalar,elemmul,i32,10766836,0,1,2.0583772222222225,1.708451,18.0
Scalar,elemmul,i32,10766836,1,0,1.9354126111111114,1.8422832222222223,18.0
Scalar,elemmul,i32,10766836,1,1,2.0910726666666672,1.6858669999999998,18.0
Scalar,elemmul,i32,15000000,0,0,2.0282932222222225,1.740168611111111,18.0
Scalar,elemmul,i32,15000000,0,1,2.0610507777777776,1.7060027777777778,18.0
Scalar,elemmul,i32,15000000,1,0,1.9449989999999997,1.8187570555555554,18.0
Scalar,elemmul,i32,15000000,1,1,2.107582166666667,1.6643304444444444,18.0
Scalar,saxpy,f32,1000,0,0,4.4712634736842105,1.5660648947368423,19.0
Scalar,saxpy,f32,1000,0,1,9.607673631578947,0.728921052631579,19.0
Scalar,saxpy,f32,1000,1,0,9.115047222222222,0.768278388888889,18.0
Scalar,saxpy,f32,1000,1,1,9.332916777777777,0.7511388888888888,18.0
Scalar,saxpy,f32,1393,0,0,4.618302666666666,1.515719388888889,18.0
Scalar,saxpy,f32,1393,0,1,9.367607600000001,0.74949745,20.0
Scalar,saxpy,f32,1393,1,0,9.415784315789475,0.743439947368421,19.0
Scalar,saxpy,f32,1393,1,1,7.752541842105263,0.9029356842105264,19.0
Scalar,saxpy,f32,1941,0,0,4.716569444444445,1.4841393333333333,18.0
Scalar,saxpy,f32,1941,0,1,9.558858388888888,0.7324974444444444,18.0
Scalar,saxpy,f32,1941,1,0,9.640120263157895,0.7261342631578948,19.0
Scalar,saxpy,f32,1941,1,1,7.932386611111111,0.8824631666666667,18.0
Scalar,saxpy,f32,2704,0,0,4.790708055555555,1.4611706666666666,18.0
Scalar,saxpy,f32,2704,0,1,9.77842561111111,0.7158631666666666,18.0
Scalar,saxpy,f32,2704,1,0,9.768012736842104,0.7166312631578947,19.0
Scalar,saxpy,f32,2704,1,1,10.360178333333332,0.6756657222222223,18.0
Scalar,saxpy,f32,3767,0,0,4.847741315789474,1.4439759473684213,19.0
Scalar,saxpy,f32,3767,0,1,9.91567,0.7060343684210526,19.0
Scalar,saxpy,f32,3767,1,0,9.89503310526316,0.7074268421052632,19.0
Scalar,saxpy,f32,3767,1,1,10.463113888888888,0.6690187777777779,18.0
Scalar,saxpy,f32,5248,0,0,4.882774722222222,1.4336157222222223,18.0
Scalar,saxpy,f32,5248,0,1,9.633837555555557,0.7356136666666665,18.0
Scalar,saxpy,f32,5248,1,0,9.961995157894737,0.7026730000000001,19.0
Scalar,saxpy,f32,5248,1,1,10.18683022222222,0.687669388888889,18.0
Scalar,saxpy,f32,7312,0,0,3.7839996666666664,1.8511961111111113,18.0
Scalar,saxpy,f32,7312,0,1,9.72394111111111,0.7202313888888888,18.0
Scalar,saxpy,f32,7312,1,0,8.882262333333333,0.7977936666666667,18.0
Scalar,saxpy,f32,7312,1,1,10.085658444444443,0.6943306666666667,18.0
Scalar,saxpy,f32,10186,0,0,3.722479777777778,1.8820978888888886,18.0
Scalar,saxpy,f32,10186,0,1,9.710657055555556,0.7224187222222221,18.0
Scalar,saxpy,f32,10186,1,0,7.926491947368421,0.8831401578947368,19.0
Scalar,saxpy,f32,10186,1,1,10.011808555555554,0.699454,18.0
Scalar,saxpy,f32,14191,0,0,3.9643032222222225,1.7680965,18.0
Scalar,saxpy,f32,14191,0,1,8.196029722222221,1.157280888888889,18.0
Scalar,saxpy,f32,14191,1,0,8.232785999999999,0.8502868888888889,18.0
Scalar,saxpy,f32,14191,1,1,10.17983988888889,0.6886191666666667,18.0
Scalar,saxpy,f32,19771,0,0,3.7873485555555555,1.856672,18.0
Scalar,saxpy,f32,19771,0,1,5.557816611111111,1.4934878333333335,18.0
Scalar,saxpy,f32,19771,1,0,7.803254777777777,0.8970665000000001,18.0
Scalar,saxpy,f32,19771,1,1,9.977205055555554,0.7027675555555555,18.0
Scalar,saxpy,f32,27544,0,0,4.075889055555556,1.7296217777777774,18.0
